,index,Param Pair,Avg Accuracy,Standard Dev,Training Time
1601,2061,"(10, 1.7000000000000002, 0.2)",0.5025990011541104,0.00339495328673846,0.00339495328673846
1602,1959,"(10, 0.6000000000000001, 1.0)",0.5025977397847545,0.0033390742043505877,0.0033390742043505877
1603,2049,"(10, 1.5, 1.0)",0.5025894603044667,0.002925865993440792,0.002925865993440792
1604,1416,"(7, 1.5, 0.7000000000000001)",0.5025868429195738,0.002886871038460317,0.002886871038460317
1605,1739,"(9, 0.5, 1.0)",0.5025859669476941,0.0010869700085852781,0.0010869700085852781
1606,1625,"(8, 1.5, 0.6)",0.5025603756465413,0.003420835038880237,0.003420835038880237
1607,1119,"(6, 0.6000000000000001, 1.0)",0.5025511045160693,0.00151556564277392,0.00151556564277392
1608,1664,"(8, 1.9000000000000001, 0.5)",0.5025480474885489,0.0034569722433468947,0.0034569722433468947
1609,1227,"(6, 1.7000000000000002, 0.8)",0.5025407184054589,0.002174345499774168,0.002174345499774168
1610,1727,"(9, 0.4, 0.8)",0.502518590699365,0.002822733430553679,0.002822733430553679
1611,1812,"(9, 1.3, 0.30000000000000004)",0.5025153940853565,0.002979246116400764,0.002979246116400764
1612,1549,"(8, 0.7000000000000001, 1.0)",0.5025116024741514,0.0020964486665728975,0.0020964486665728975
1613,1296,"(7, 0.30000000000000004, 0.7000000000000001)",0.502508947017733,0.002033157953140123,0.002033157953140123
1614,1447,"(7, 1.8, 0.8)",0.5024922461645673,0.00143475267381723,0.00143475267381723
1615,1465,"(7, 2.0, 0.6)",0.5024670700826819,0.0024135577500716634,0.0024135577500716634
1616,1649,"(8, 1.7000000000000002, 1.0)",0.5024645754864486,0.004258801063513989,0.004258801063513989
1617,1238,"(6, 1.8, 0.9)",0.5024641476962639,0.003927624026025887,0.003927624026025887
1618,1719,"(9, 0.30000000000000004, 1.0)",0.5024609586615842,0.0031924078831302547,0.0031924078831302547
1619,2068,"(10, 1.7000000000000002, 0.9)",0.5024503114387147,0.003793431189899722,0.003793431189899722
1620,1326,"(7, 0.6000000000000001, 0.7000000000000001)",0.5024431468082377,0.0025497184696191837,0.0025497184696191837
1621,1424,"(7, 1.6, 0.5)",0.502436712497701,0.0028785666681513788,0.0028785666681513788
1622,1969,"(10, 0.7000000000000001, 1.0)",0.5024259681292498,0.0033481049658514008,0.0033481049658514008
1623,1928,"(10, 0.30000000000000004, 0.9)",0.5024211239800185,0.0014879398427548533,0.0014879398427548533
1624,1757,"(9, 0.7000000000000001, 0.8)",0.5023973815657314,0.002418296526885001,0.002418296526885001
1625,1968,"(10, 0.7000000000000001, 0.9)",0.50239254487355,0.0018090591934212161,0.0018090591934212161
1626,1156,"(6, 1.0, 0.7000000000000001)",0.502385195954834,0.0026180899392069324,0.0026180899392069324
1627,1635,"(8, 1.6, 0.6)",0.5023796450516136,0.002518129959182193,0.002518129959182193
1628,1967,"(10, 0.7000000000000001, 0.8)",0.5023756509385238,0.0024907212648769676,0.0024907212648769676
1629,1971,"(10, 0.8, 0.2)",0.5023723943874188,0.0017131938538838922,0.0017131938538838922
1630,1474,"(8, 0.0, 0.5)",0.5023691782087447,0.0017363851343092367,0.0017363851343092367
1631,1318,"(7, 0.5, 0.9)",0.502363876844621,0.002426082777880053,0.002426082777880053
1632,1857,"(9, 1.7000000000000002, 0.8)",0.502362621981004,0.0022667556909084473,0.0022667556909084473
1633,1841,"(9, 1.6, 0.2)",0.5023594854944765,0.0036510560935226356,0.0036510560935226356
1634,1328,"(7, 0.6000000000000001, 0.9)",0.5023533170171314,0.0025936559974229097,0.0025936559974229097
1635,1428,"(7, 1.6, 0.9)",0.5023489120531321,0.0027778068467019627,0.0027778068467019627
1636,1475,"(8, 0.0, 0.6)",0.5023309921548498,0.003430563019363751,0.003430563019363751
1637,1946,"(10, 0.5, 0.7000000000000001)",0.5023277857372491,0.0024447436895981205,0.0024447436895981205
1638,1446,"(7, 1.8, 0.7000000000000001)",0.5023237314985259,0.0032244478137191173,0.0032244478137191173
1639,1742,"(9, 0.6000000000000001, 0.30000000000000004)",0.5023226737796375,0.0028758937567198275,0.0028758937567198275
1640,1379,"(7, 1.1, 1.0)",0.5023174762229672,0.0019049016172106926,0.0019049016172106926
1641,1456,"(7, 1.9000000000000001, 0.7000000000000001)",0.5022940310382451,0.003665356314809486,0.003665356314809486
1642,1729,"(9, 0.4, 1.0)",0.5022870369816463,0.0021589132230205345,0.0021589132230205345
1643,1357,"(7, 0.9, 0.8)",0.5022677920739704,0.002928989714608823,0.002928989714608823
1644,1373,"(7, 1.1, 0.4)",0.5022654131962947,0.003824594821850884,0.003824594821850884
1645,1415,"(7, 1.5, 0.6)",0.5022645007922836,0.0017666767688548606,0.0017666767688548606
1646,1476,"(8, 0.0, 0.7000000000000001)",0.5022415981011493,0.001814892844850046,0.001814892844850046
1647,1449,"(7, 1.8, 1.0)",0.5022229644186131,0.001934818095464201,0.001934818095464201
1648,1229,"(6, 1.7000000000000002, 1.0)",0.50222123985947,0.002717380193660662,0.002717380193660662
1649,1179,"(6, 1.2000000000000002, 1.0)",0.5022087600264383,0.0014705715190313185,0.0014705715190313185
1650,1829,"(9, 1.4000000000000001, 1.0)",0.5022068181246844,0.0006336854502879108,0.0006336854502879108
1651,1725,"(9, 0.4, 0.6)",0.5022002086773382,0.0020970914596088863,0.0020970914596088863
1652,1464,"(7, 2.0, 0.5)",0.5021981716765203,0.003729156963356917,0.003729156963356917
1653,1822,"(9, 1.4000000000000001, 0.30000000000000004)",0.5021970646393293,0.001981224573369021,0.001981224573369021
1654,1622,"(8, 1.5, 0.30000000000000004)",0.5021878156813855,0.0028112969870390937,0.0028112969870390937
1655,1626,"(8, 1.5, 0.7000000000000001)",0.5021877959029492,0.00179155981582192,0.00179155981582192
1656,1891,"(10, 0.0, 0.2)",0.5021872637191669,0.0016403934812143286,0.0016403934812143286
1657,1773,"(9, 0.9, 0.4)",0.502183102089236,0.0022883782864108215,0.0022883782864108215
1658,1548,"(8, 0.7000000000000001, 0.9)",0.502173243712049,0.003626092437958335,0.003626092437958335
1659,1978,"(10, 0.8, 0.9)",0.502167861624199,0.0017509392054570051,0.0017509392054570051
1660,1898,"(10, 0.0, 0.9)",0.5021631393848797,0.0019481241964398538,0.0019481241964398538
1661,1439,"(7, 1.7000000000000002, 1.0)",0.5021616663210186,0.002920903587624551,0.002920903587624551
1662,1314,"(7, 0.5, 0.5)",0.502155314207011,0.001462567566855894,0.001462567566855894
1663,1494,"(8, 0.2, 0.5)",0.5021435462492165,0.0027294110475510978,0.0027294110475510978
1664,1644,"(8, 1.7000000000000002, 0.5)",0.5021368743016165,0.0015607927470026766,0.0015607927470026766
1665,1484,"(8, 0.1, 0.5)",0.5021273957939498,0.0022273831341885794,0.0022273831341885794
1666,2019,"(10, 1.2000000000000002, 1.0)",0.502099130043342,0.0028111420872709053,0.0028111420872709053
1667,1445,"(7, 1.8, 0.6)",0.5020954201875558,0.0027410169434835705,0.0027410169434835705
1668,1779,"(9, 0.9, 1.0)",0.5020909056175696,0.002302480978199455,0.002302480978199455
1669,1674,"(8, 2.0, 0.5)",0.5020821377788446,0.0035559490016324703,0.0035559490016324703
1670,1899,"(10, 0.0, 1.0)",0.5020778856545558,0.0018495109220149606,0.0018495109220149606
1671,1702,"(9, 0.2, 0.30000000000000004)",0.5020727165394434,0.0020758544122591485,0.0020758544122591485
1672,1707,"(9, 0.2, 0.8)",0.5020724831208951,0.0018695507409441597,0.0018695507409441597
1673,1542,"(8, 0.7000000000000001, 0.30000000000000004)",0.5020701908198513,0.0014283896552122987,0.0014283896552122987
1674,1435,"(7, 1.7000000000000002, 0.6)",0.5020656961848128,0.002067418786528046,0.002067418786528046
1675,1708,"(9, 0.2, 0.9)",0.5020616233452958,0.0018044886873875956,0.0018044886873875956
1676,1733,"(9, 0.5, 0.4)",0.5020596319297905,0.00205872136461633,0.00205872136461633
1677,1349,"(7, 0.8, 1.0)",0.5020566992051585,0.0010407940223089974,0.0010407940223089974
1678,1517,"(8, 0.4, 0.8)",0.5020519952664257,0.0019885064231560863,0.0019885064231560863
1679,2017,"(10, 1.2000000000000002, 0.8)",0.5020494714054523,0.0028121873834257554,0.0028121873834257554
1680,1576,"(8, 1.0, 0.7000000000000001)",0.5020451829217407,0.00265963483116322,0.00265963483116322
1681,1919,"(10, 0.2, 1.0)",0.5020445683053455,0.0029119102074202413,0.0029119102074202413
1682,1308,"(7, 0.4, 0.9)",0.5020439003574335,0.0026567085218939367,0.0026567085218939367
1683,2009,"(10, 1.1, 1.0)",0.5020435622812915,0.0027772484655349205,0.0027772484655349205
1684,1941,"(10, 0.5, 0.2)",0.5020229110550556,0.0011407262588164625,0.0011407262588164625
1685,1918,"(10, 0.2, 0.9)",0.5020206617550966,0.0019542732754149286,0.0019542732754149286
1686,1678,"(8, 2.0, 0.9)",0.502018042595513,0.0013218648117808431,0.0013218648117808431
1687,1887,"(9, 2.0, 0.8)",0.5020138073075857,0.002391385624080328,0.002391385624080328
1688,1849,"(9, 1.6, 1.0)",0.5020079174678246,0.0026972834782741997,0.0026972834782741997
1689,1168,"(6, 1.1, 0.9)",0.5020041372311149,0.002657123877448569,0.002657123877448569
1690,1759,"(9, 0.7000000000000001, 1.0)",0.5020036289421667,0.0017876734911383902,0.0017876734911383902
1691,1966,"(10, 0.7000000000000001, 0.7000000000000001)",0.5019994872698108,0.0012692088519969226,0.0012692088519969226
1692,1579,"(8, 1.0, 1.0)",0.5019972451915068,0.0006389749495347094,0.0006389749495347094
1693,1158,"(6, 1.0, 0.9)",0.501996782866264,0.0033321290155441,0.0033321290155441
1694,1503,"(8, 0.30000000000000004, 0.4)",0.5019951015648799,0.0018983914385827252,0.0018983914385827252
1695,1629,"(8, 1.5, 1.0)",0.5019869909847877,0.002406935897139779,0.002406935897139779
1696,1568,"(8, 0.9, 0.9)",0.5019666198842188,0.0019269246186241408,0.0019269246186241408
1697,2007,"(10, 1.1, 0.8)",0.5019656854610458,0.0028333547138331343,0.0028333547138331343
1698,1266,"(7, 0.0, 0.7000000000000001)",0.501958603939249,0.0017983254461885186,0.0017983254461885186
1699,1319,"(7, 0.5, 1.0)",0.5019518171035228,0.0025355860295197107,0.0025355860295197107
1700,1469,"(7, 2.0, 1.0)",0.5019482778838299,0.0016415337218242635,0.0016415337218242635
1701,1593,"(8, 1.2000000000000002, 0.4)",0.5019370797898665,0.002841890304867089,0.002841890304867089
1702,2044,"(10, 1.5, 0.5)",0.5019342866673645,0.0028720811610888014,0.0028720811610888014
1703,1527,"(8, 0.5, 0.8)",0.501933747962651,0.0036897959456929637,0.0036897959456929637
1704,1801,"(9, 1.2000000000000002, 0.2)",0.5019325717482876,0.0035734267372741924,0.0035734267372741924
1705,1417,"(7, 1.5, 0.8)",0.5019325708791935,0.002727505116488838,0.002727505116488838
1706,1139,"(6, 0.8, 1.0)",0.5019281760095079,0.0020846999095009452,0.0020846999095009452
1707,1285,"(7, 0.2, 0.6)",0.5019267745710994,0.004652180123267053,0.004652180123267053
1708,1657,"(8, 1.8, 0.8)",0.5019191428340379,0.0004243270140459846,0.0004243270140459846
1709,2069,"(10, 1.7000000000000002, 1.0)",0.5018958472541393,0.0021755872585972327,0.0021755872585972327
1710,1355,"(7, 0.9, 0.6)",0.5018628687759525,0.0014843897924453448,0.0014843897924453448
1711,1566,"(8, 0.9, 0.7000000000000001)",0.501861749323304,0.0019940222802904166,0.0019940222802904166
1712,1758,"(9, 0.7000000000000001, 0.9)",0.5018540214699049,0.0020477988232148457,0.0020477988232148457
1713,1427,"(7, 1.6, 0.8)",0.5018519503758218,0.0035608118861904575,0.0035608118861904575
1714,1988,"(10, 0.9, 0.9)",0.5018518359752369,0.0026758705986649083,0.0026758705986649083
1715,1709,"(9, 0.2, 1.0)",0.5018484403742305,0.003752207250592026,0.003752207250592026
1716,1872,"(9, 1.9000000000000001, 0.30000000000000004)",0.5018323810371649,0.002890560175987903,0.002890560175987903
1717,1772,"(9, 0.9, 0.30000000000000004)",0.5018306574526308,0.00211631995328822,0.00211631995328822
1718,1546,"(8, 0.7000000000000001, 0.7000000000000001)",0.5018176430722436,0.0020417461468732858,0.0020417461468732858
1719,1409,"(7, 1.4000000000000001, 1.0)",0.5017996918482621,0.0021339793147255905,0.0021339793147255905
1720,1976,"(10, 0.8, 0.7000000000000001)",0.5017988904301118,0.002087601245568821,0.002087601245568821
1721,1668,"(8, 1.9000000000000001, 0.9)",0.5017957973063853,0.002197671900131745,0.002197671900131745
1722,1647,"(8, 1.7000000000000002, 0.8)",0.5017931107332843,0.002157127792183552,0.002157127792183552
1723,2047,"(10, 1.5, 0.8)",0.5017930034701847,0.0017904765390996287,0.0017904765390996287
1724,1768,"(9, 0.8, 0.9)",0.5017912343370569,0.0020695420863247197,0.0020695420863247197
1725,1717,"(9, 0.30000000000000004, 0.8)",0.5017907023997179,0.001374032689239821,0.001374032689239821
1726,1684,"(9, 0.0, 0.5)",0.5017904325805489,0.002034069101572502,0.002034069101572502
1727,1498,"(8, 0.2, 0.9)",0.5017863345376752,0.0035336060188932783,0.0035336060188932783
1728,1366,"(7, 1.0, 0.7000000000000001)",0.501762488017461,0.002806272360568148,0.002806272360568148
1729,1545,"(8, 0.7000000000000001, 0.6)",0.501760514179977,0.0029666721333029646,0.0029666721333029646
1730,1585,"(8, 1.1, 0.6)",0.5017603024316396,0.002778479701403973,0.002778479701403973
1731,1597,"(8, 1.2000000000000002, 0.8)",0.5017557662876655,0.0023970542032895423,0.0023970542032895423
1732,1746,"(9, 0.6000000000000001, 0.7000000000000001)",0.5017531167280846,0.002221248304311907,0.002221248304311907
1733,1359,"(7, 0.9, 1.0)",0.5017523464590541,0.0036261215735520144,0.0036261215735520144
1734,1893,"(10, 0.0, 0.4)",0.5017448130620974,0.0021362646553564975,0.0021362646553564975
1735,1448,"(7, 1.8, 0.9)",0.5017437326730688,0.0028501370040958374,0.0028501370040958374
1736,1645,"(8, 1.7000000000000002, 0.6)",0.501735890599047,0.002040532207367045,0.002040532207367045
1737,1485,"(8, 0.1, 0.6)",0.5017270672279686,0.0034191171927619324,0.0034191171927619324
1738,1697,"(9, 0.1, 0.8)",0.5017238653126233,0.001366909157840164,0.001366909157840164
1739,1687,"(9, 0.0, 0.8)",0.5017227782440028,0.001178738275722533,0.001178738275722533
1740,1598,"(8, 1.2000000000000002, 0.9)",0.5017175696403615,0.002892196038437349,0.002892196038437349
1741,2039,"(10, 1.4000000000000001, 1.0)",0.5017124757779442,0.0013880045382273604,0.0013880045382273604
1742,1624,"(8, 1.5, 0.5)",0.5017013481222212,0.0028969776658871456,0.0028969776658871456
1743,2029,"(10, 1.3, 1.0)",0.5016967862924491,0.0014360388894575345,0.0014360388894575345
1744,1339,"(7, 0.7000000000000001, 1.0)",0.5016943921773569,0.0016561883267624852,0.0016561883267624852
1745,1306,"(7, 0.4, 0.7000000000000001)",0.5016910448452034,0.0012606050168899362,0.0012606050168899362
1746,1755,"(9, 0.7000000000000001, 0.6)",0.501682414935597,0.0028461488140212182,0.0028461488140212182
1747,1575,"(8, 1.0, 0.6)",0.5016790960285813,0.003072241522191273,0.003072241522191273
1748,1533,"(8, 0.6000000000000001, 0.4)",0.5016760845135962,0.0025946556993286627,0.0025946556993286627
1749,1602,"(8, 1.3, 0.30000000000000004)",0.5016752555890466,0.0023339857103850826,0.0023339857103850826
1750,1732,"(9, 0.5, 0.30000000000000004)",0.5016736445288273,0.0015502755828518103,0.0015502755828518103
1751,1387,"(7, 1.2000000000000002, 0.8)",0.501668968646386,0.0022894897647239404,0.0022894897647239404
1752,1683,"(9, 0.0, 0.4)",0.501665770297623,0.002921161248275373,0.002921161248275373
1753,1889,"(9, 2.0, 1.0)",0.5016593145400096,0.0021541966964832497,0.0021541966964832497
1754,1744,"(9, 0.6000000000000001, 0.5)",0.5016368451272265,0.0014485138311568614,0.0014485138311568614
1755,1438,"(7, 1.7000000000000002, 0.9)",0.5016329157219755,0.002841405665644575,0.002841405665644575
1756,1335,"(7, 0.7000000000000001, 0.6)",0.5016316886544339,0.002022101663113353,0.002022101663113353
1757,1436,"(7, 1.7000000000000002, 0.7000000000000001)",0.5016274886667955,0.002893497619573722,0.002893497619573722
1758,1535,"(8, 0.6000000000000001, 0.6)",0.5016220590908587,0.002131887894552186,0.002131887894552186
1759,2096,"(10, 2.0, 0.7000000000000001)",0.5016215189761722,0.0029119792784711804,0.0029119792784711804
1760,2048,"(10, 1.5, 0.9)",0.5016199179230864,0.0019010436700708103,0.0019010436700708103
1761,1692,"(9, 0.1, 0.30000000000000004)",0.501618033343819,0.0018024335019768529,0.0018024335019768529
1762,1951,"(10, 0.6000000000000001, 0.2)",0.5016167949836535,0.002584209932104469,0.002584209932104469
1763,1258,"(6, 2.0, 0.9)",0.5016155007019647,0.002030565480938427,0.002030565480938427
1764,1704,"(9, 0.2, 0.5)",0.5016124569591109,0.0022371725294597702,0.0022371725294597702
1765,2088,"(10, 1.9000000000000001, 0.9)",0.501612287161092,0.0018638328494538436,0.0018638328494538436
1766,1856,"(9, 1.7000000000000002, 0.7000000000000001)",0.5016103149975717,0.0015037517850974061,0.0015037517850974061
1767,1329,"(7, 0.6000000000000001, 1.0)",0.5015987232834582,0.0016051268547928176,0.0016051268547928176
1768,1286,"(7, 0.2, 0.7000000000000001)",0.5015927008453572,0.0027039118430086644,0.0027039118430086644
1769,1492,"(8, 0.2, 0.30000000000000004)",0.5015914911335236,0.00165676310766307,0.00165676310766307
1770,2003,"(10, 1.1, 0.4)",0.5015910335546389,0.0022073651278311443,0.0022073651278311443
1771,1615,"(8, 1.4000000000000001, 0.6)",0.5015822472745036,0.0008610639213269699,0.0008610639213269699
1772,1655,"(8, 1.8, 0.6)",0.5015804690929254,0.0029692712057725716,0.0029692712057725716
1773,1973,"(10, 0.8, 0.4)",0.501577490178174,0.0022173092808654687,0.0022173092808654687
1774,1802,"(9, 1.2000000000000002, 0.30000000000000004)",0.5015713252880643,0.0021683866503420758,0.0021683866503420758
1775,1954,"(10, 0.6000000000000001, 0.5)",0.5015696083502152,0.002178884541542862,0.002178884541542862
1776,1985,"(10, 0.9, 0.6)",0.5015666777599417,0.0009195633142640878,0.0009195633142640878
1777,1509,"(8, 0.30000000000000004, 1.0)",0.5015574241849374,0.001985628677316428,0.001985628677316428
1778,1908,"(10, 0.1, 0.9)",0.5015571881364873,0.002118588298217233,0.002118588298217233
1779,1938,"(10, 0.4, 0.9)",0.5015501454817951,0.0021017182826885065,0.0021017182826885065
1780,1577,"(8, 1.0, 0.8)",0.5015487506525494,0.0020635072397189465,0.0020635072397189465
1781,2062,"(10, 1.7000000000000002, 0.30000000000000004)",0.501537829209868,0.0022130607938937235,0.0022130607938937235
1782,1489,"(8, 0.1, 1.0)",0.5015370113907923,0.0026249937489460358,0.0026249937489460358
1783,1567,"(8, 0.9, 0.8)",0.5015361418284803,0.0022419495951103157,0.0022419495951103157
1784,1912,"(10, 0.2, 0.30000000000000004)",0.5015311133358386,0.0014741411417920523,0.0014741411417920523
1785,1981,"(10, 0.9, 0.2)",0.5015299715515408,0.0019035702699587407,0.0019035702699587407
1786,1584,"(8, 1.1, 0.5)",0.5015266446840464,0.0015031758482657654,0.0015031758482657654
1787,1505,"(8, 0.30000000000000004, 0.6)",0.5015176209386643,0.0014820508185354518,0.0014820508185354518
1788,1523,"(8, 0.5, 0.4)",0.5015148374335489,0.0029638833022946937,0.0029638833022946937
1789,1705,"(9, 0.2, 0.6)",0.5015108549093122,0.0022424077612990725,0.0022424077612990725
1790,1904,"(10, 0.1, 0.5)",0.5015067320696917,0.0014809448150910844,0.0014809448150910844
1791,1926,"(10, 0.30000000000000004, 0.7000000000000001)",0.501500758301618,0.0014728804634168541,0.0014728804634168541
1792,1828,"(9, 1.4000000000000001, 0.9)",0.5014933521829593,0.002103985042843549,0.002103985042843549
1793,1506,"(8, 0.30000000000000004, 0.7000000000000001)",0.5014913675965826,0.0008235804246416429,0.0008235804246416429
1794,1837,"(9, 1.5, 0.8)",0.5014911784543448,0.001622328050645711,0.001622328050645711
1795,1305,"(7, 0.4, 0.6)",0.5014837197077189,0.0027060701245581434,0.0027060701245581434
1796,1914,"(10, 0.2, 0.5)",0.5014701804403833,0.0022067568120968523,0.0022067568120968523
1797,1975,"(10, 0.8, 0.6)",0.5014675091602373,0.0014435009274831824,0.0014435009274831824
1798,1347,"(7, 0.8, 0.8)",0.5014633511520418,0.00188434188462966,0.00188434188462966
1799,2018,"(10, 1.2000000000000002, 0.9)",0.5014532771085785,0.0009507411725660663,0.0009507411725660663
1800,1573,"(8, 1.0, 0.4)",0.5014526685680933,0.001807697824986104,0.001807697824986104
1801,1276,"(7, 0.1, 0.7000000000000001)",0.5014457697639432,0.002331320676997619,0.002331320676997619
1802,1297,"(7, 0.30000000000000004, 0.8)",0.5014443605397159,0.0019307481060300681,0.0019307481060300681
1803,2067,"(10, 1.7000000000000002, 0.8)",0.5014341735794599,0.00228661156625357,0.00228661156625357
1804,2086,"(10, 1.9000000000000001, 0.7000000000000001)",0.5014326538907693,0.002128620957063611,0.002128620957063611
1805,2054,"(10, 1.6, 0.5)",0.501431526035411,0.0014668857856377745,0.0014668857856377745
1806,1504,"(8, 0.30000000000000004, 0.5)",0.501431492689453,0.0023053120723963046,0.0023053120723963046
1807,1587,"(8, 1.1, 0.8)",0.501421111573743,0.0023147093853798408,0.0023147093853798408
1808,2028,"(10, 1.3, 0.9)",0.5014200811604892,0.0024123625399684163,0.0024123625399684163
1809,1653,"(8, 1.8, 0.4)",0.5014180364048249,0.002460318221376764,0.002460318221376764
1810,2092,"(10, 2.0, 0.30000000000000004)",0.5014173817382414,0.0012686320816441756,0.0012686320816441756
1811,1764,"(9, 0.8, 0.5)",0.5014169394472102,0.002209090386666545,0.002209090386666545
1812,1586,"(8, 1.1, 0.7000000000000001)",0.5014083958126514,0.0010663173328101156,0.0010663173328101156
1813,1603,"(8, 1.3, 0.4)",0.5014066641086921,0.0037523427640082613,0.0037523427640082613
1814,1659,"(8, 1.8, 1.0)",0.5013983815294075,0.0018987670098014836,0.0018987670098014836
1815,2038,"(10, 1.4000000000000001, 0.9)",0.5013922498200469,0.001473686763167794,0.001473686763167794
1816,1935,"(10, 0.4, 0.6)",0.5013903388635802,0.0022590522276289006,0.0022590522276289006
1817,1547,"(8, 0.7000000000000001, 0.8)",0.501390159522509,0.0008783615120592036,0.0008783615120592036
1818,1688,"(9, 0.0, 0.9)",0.5013880878924886,0.0023346308687813714,0.0023346308687813714
1819,1686,"(9, 0.0, 0.7000000000000001)",0.5013814119326578,0.0016365088994186564,0.0016365088994186564
1820,1675,"(8, 2.0, 0.6)",0.5013766733087603,0.0008963775617304917,0.0008963775617304917
1821,1648,"(8, 1.7000000000000002, 0.9)",0.5013729559069258,0.0019050163288115351,0.0019050163288115351
1822,1765,"(9, 0.8, 0.6)",0.5013653907922121,0.0020206479703704697,0.0020206479703704697
1823,1634,"(8, 1.6, 0.5)",0.50135470381421,0.002176358232828943,0.002176358232828943
1824,1995,"(10, 1.0, 0.6)",0.501354239177792,0.0014782841066886766,0.0014782841066886766
1825,1844,"(9, 1.6, 0.5)",0.501354201606478,0.0021955533755483063,0.0021955533755483063
1826,1287,"(7, 0.2, 0.8)",0.5013412707785905,0.0019119689940332997,0.0019119689940332997
1827,1747,"(9, 0.6000000000000001, 0.8)",0.5013393883458079,0.0014821668579377961,0.0014821668579377961
1828,1722,"(9, 0.4, 0.30000000000000004)",0.501335043962954,0.0014079634704590458,0.0014079634704590458
1829,1405,"(7, 1.4000000000000001, 0.6)",0.5013335758562387,0.002177703934469815,0.002177703934469815
1830,1458,"(7, 1.9000000000000001, 0.9)",0.5013334954046988,0.003007508837421227,0.003007508837421227
1831,1574,"(8, 1.0, 0.5)",0.5013314109772385,0.0015493776142524623,0.0015493776142524623
1832,1695,"(9, 0.1, 0.6)",0.5013281805090105,0.0014361165545750034,0.0014361165545750034
1833,1706,"(9, 0.2, 0.7000000000000001)",0.501321360084758,0.002124908741305549,0.002124908741305549
1834,1748,"(9, 0.6000000000000001, 0.9)",0.5013163735510691,0.0029501341065898542,0.0029501341065898542
1835,1743,"(9, 0.6000000000000001, 0.4)",0.5013150350447314,0.0017124450378139895,0.0017124450378139895
1836,2024,"(10, 1.3, 0.5)",0.5013107276744591,0.0021832122138397345,0.0021832122138397345
1837,1614,"(8, 1.4000000000000001, 0.5)",0.5013076065136784,0.0021977146050559614,0.0021977146050559614
1838,1728,"(9, 0.4, 0.9)",0.5013046097584296,0.0017566035869634765,0.0017566035869634765
1839,1834,"(9, 1.5, 0.5)",0.5013042241982125,0.0022023700757629818,0.0022023700757629818
1840,1628,"(8, 1.5, 0.9)",0.5012982872292036,0.002383384975040074,0.002383384975040074
1841,1825,"(9, 1.4000000000000001, 0.6)",0.5012912461102088,0.0022201871015559856,0.0022201871015559856
1842,2095,"(10, 2.0, 0.6)",0.5012890003543324,0.0022227219108904004,0.0022227219108904004
1843,1189,"(6, 1.3, 1.0)",0.5012854483907913,0.003130357060076903,0.003130357060076903
1844,1627,"(8, 1.5, 0.8)",0.5012806881466959,0.0021698278760214802,0.0021698278760214802
1845,1873,"(9, 1.9000000000000001, 0.4)",0.5012673428692956,0.003000232833577662,0.003000232833577662
1846,1483,"(8, 0.1, 0.4)",0.5012671352587038,0.0021353167482987094,0.0021353167482987094
1847,1961,"(10, 0.7000000000000001, 0.2)",0.501249918895164,0.0022687499792727966,0.0022687499792727966
1848,1754,"(9, 0.7000000000000001, 0.5)",0.5012429793512181,0.002073128403685017,0.002073128403685017
1849,1618,"(8, 1.4000000000000001, 0.9)",0.5012367206917875,0.0022388549231802304,0.0022388549231802304
1850,1943,"(10, 0.5, 0.4)",0.5012276925268716,0.0016709747631707657,0.0016709747631707657
1851,1518,"(8, 0.4, 0.9)",0.5012270069305481,0.0014243068905698648,0.0014243068905698648
1852,1554,"(8, 0.8, 0.5)",0.5012245451992908,0.002260900678781296,0.002260900678781296
1853,1875,"(9, 1.9000000000000001, 0.6)",0.5012241083427498,0.002245275094474152,0.002245275094474152
1854,1813,"(9, 1.3, 0.4)",0.5012177592606024,0.001073353017223181,0.001073353017223181
1855,1782,"(9, 1.0, 0.30000000000000004)",0.5012146542928152,0.0011442453482007433,0.0011442453482007433
1856,1268,"(7, 0.0, 0.9)",0.5012129527926886,0.0009677683830247631,0.0009677683830247631
1857,1915,"(10, 0.2, 0.6)",0.5012114100741896,0.0018234244139282876,0.0018234244139282876
1858,1939,"(10, 0.4, 1.0)",0.5012088750274384,0.0013404786460464626,0.0013404786460464626
1859,1752,"(9, 0.7000000000000001, 0.30000000000000004)",0.5012077642909941,0.0020528772104532805,0.0020528772104532805
1860,2034,"(10, 1.4000000000000001, 0.5)",0.501205519921559,0.0016026104655575588,0.0016026104655575588
1861,2016,"(10, 1.2000000000000002, 0.7000000000000001)",0.5012051553751018,0.0018591976503990974,0.0018591976503990974
1862,1478,"(8, 0.0, 0.9)",0.5011945836275253,0.002590918946810217,0.002590918946810217
1863,1803,"(9, 1.2000000000000002, 0.4)",0.5011925737874761,0.0012440665442759356,0.0012440665442759356
1864,2051,"(10, 1.6, 0.2)",0.5011916306804716,0.0030182038320330576,0.0030182038320330576
1865,1609,"(8, 1.3, 1.0)",0.5011891880690846,0.0013874121142462396,0.0013874121142462396
1866,1646,"(8, 1.7000000000000002, 0.7000000000000001)",0.5011886306433244,0.0015114585699465602,0.0015114585699465602
1867,1513,"(8, 0.4, 0.4)",0.5011860514448389,0.0021671212093179997,0.0021671212093179997
1868,1894,"(10, 0.0, 0.5)",0.5011798416442914,0.001728810227789646,0.001728810227789646
1869,1992,"(10, 1.0, 0.30000000000000004)",0.5011771601474947,0.0015862349348357027,0.0015862349348357027
